BER,OSNR,InputPower,Failures
2.22e-08,38.6,-20.1,0
2.09e-07,25.3,-20.1,0
1.67e-08,38.5,-20.1,0
2.09e-07,25.6,-20.1,0
2.1e-07,25.5,-20.1,0
2.26e-08,38.6,-20.1,0
2.09e-07,25.4,-20.1,0
2.16e-08,38.6,-20.1,0
2.18e-08,38.6,-20.1,0
2.11e-07,25.7,-20.1,0
2.18e-08,38.6,-20.1,0
2.09e-07,25.3,-20.1,0
2.18e-08,38.6,-20.1,0
2.06e-07,25.4,-20.1,0
2.24e-08,38.6,-20.1,0
2.06e-07,25.4,-20.1,0
2.14e-08,38.6,-20.1,0
2.08e-07,25.3,-20.1,0
2.07e-07,25.3,-20.1,0
2.15e-08,38.6,-20.1,0
2.1e-08,37.9,-29.0,1
2.09e-07,25.2,-29.0,1
2.22e-08,38.5,-29.1,1
1.04e-05,25.2,-29.1,1
2.14e-08,38.6,-29.1,1
0.00014965,18.3,-29.1,1
2.2e-08,38.6,-29.1,1
0.000149427,18.4,-29.1,1
0.000149385,18.4,-29.1,1
2.25e-08,38.5,-29.1,1
0.000149528,18.3,-29.1,1
2.21e-08,38.6,-29.1,1
0.000111935,18.2,-29.1,1
2.16e-08,38.5,-29.1,1
2.22e-08,38.6,-29.1,1
0.000149156,18.3,-29.0,1
2.16e-08,38.6,-29.1,1
0.000148854,18.4,-29.1,1
0.000148936,18.3,-29.1,1
2.17e-08,38.6,-29.1,1
0.000148765,18.4,-29.0,1
2.25e-08,38.6,-29.0,1
2.27e-08,38.5,-29.1,1
0.000149328,18.5,-29.1,1
2.23e-08,38.6,-29.0,1
0.000148979,18.2,-29.0,1
0.000148747,18.2,-29.1,1
2.14e-08,38.5,-29.1,1
0.000148498,18.3,-29.1,1
2.21e-08,38.3,-29.1,1
0.000148731,18.4,-29.1,1
2.17e-08,38.6,-29.1,1
0.000148749,18.3,-29.0,1
2.23e-08,38.6,-29.0,1
2.25e-08,38.6,-29.0,1
0.000148515,18.2,-29.0,1
0.000148502,18.5,-29.1,1
2.27e-08,38.6,-29.1,1
2.19e-08,38.6,-19.2,0
0.000148521,18.3,-19.2,0
2.2e-08,38.5,-19.2,0
9.19e-05,18.7,-19.2,0
2.15e-08,38.6,-19.2,0
1.56e-07,25.8,-19.2,0
2.21e-08,38.5,-19.2,0
1.55e-07,25.9,-19.2,0
1.54e-07,25.9,-19.2,0
2.25e-08,38.6,-19.2,0
1.63e-08,38.6,-19.2,0
1.56e-07,25.9,-19.2,0
2.21e-08,38.6,-19.2,0
1.56e-07,25.8,-19.2,0
2.14e-08,38.5,-19.2,0
1.55e-07,25.8,-19.2,0
2.21e-08,37.8,-19.2,0
1.57e-07,25.8,-19.2,0
1.53e-07,25.8,-19.2,0
2.2e-08,38.6,-19.2,0
1.56e-07,25.8,-19.2,0
2.24e-08,38.5,-19.2,0
2.18e-08,38.6,-19.2,0
1.57e-07,25.9,-19.2,0
2.12e-08,38.5,-19.2,0
1.54e-07,25.9,-19.2,0
1.56e-07,25.7,-19.2,0
2.19e-08,38.6,-19.2,0
1.57e-07,25.9,-19.2,0
2.21e-08,38.6,-19.2,0
1.57e-07,25.8,-19.2,0
2.18e-08,38.5,-19.2,0
1.56e-07,25.9,-19.2,0
2.09e-08,38.5,-19.2,0
1.54e-07,25.7,-19.2,0
2.16e-08,38.5,-19.2,0
1.56e-07,25.8,-19.2,0
2.21e-08,38.6,-19.2,0
1.58e-07,26.0,-19.6,0
2.24e-08,38.6,-19.6,0
1.34e-07,25.4,-19.6,0
2.2e-08,38.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.8e-07,25.6,-19.6,0
1.79e-07,25.7,-19.6,0
2.3e-08,38.6,-19.6,0
2.33e-08,37.2,-19.6,0
1.79e-07,25.6,-19.6,0
1.78e-07,25.4,-19.6,0
2.23e-08,38.5,-19.6,0
2.4e-08,38.6,-19.6,0
1.78e-07,25.5,-19.6,0
1.8e-07,25.8,-19.6,0
2.14e-08,38.6,-19.6,0
1.78e-07,25.7,-19.6,0
2.19e-08,38.6,-19.6,0
2.07e-08,38.5,-19.6,0
1.78e-07,25.5,-19.6,0
2.17e-08,38.5,-19.6,0
1.77e-07,25.8,-19.6,0
2.21e-08,38.5,-19.6,0
1.79e-07,25.6,-19.6,0
1.78e-07,25.5,-19.6,0
2.14e-08,38.6,-19.6,0
1.8e-07,25.5,-19.6,0
2.21e-08,38.6,-19.6,0
1.82e-07,25.6,-19.6,0
2.11e-08,38.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.36e-07,25.5,-19.6,0
1.78e-07,25.6,-19.6,0
2.23e-08,38.5,-19.6,0
2.27e-08,38.6,-19.6,0
1.8e-07,25.8,-19.6,0
1.77e-07,25.6,-20.1,0
2.16e-08,38.5,-20.1,0
1.77e-07,25.7,-20.1,0
2.25e-08,38.5,-20.1,0
2.29e-08,38.0,-20.1,0
2.12e-07,25.6,-20.1,0
2.39e-08,38.6,-20.1,0
2.11e-07,25.3,-20.1,0
2.21e-08,38.6,-20.1,0
2.12e-07,25.3,-20.1,0
2.25e-08,38.5,-20.1,0
2.1e-07,25.3,-20.1,0
2.3e-08,38.6,-20.1,0
2.11e-07,25.6,-20.1,0
2.11e-07,25.5,-20.1,0
2.25e-08,38.5,-20.1,0
2.1e-07,25.5,-20.1,0
2.24e-08,38.5,-20.1,0
2.24e-08,38.5,-20.1,0
2.08e-07,25.2,-20.1,0
2.09e-07,25.5,-20.1,0
2.23e-08,38.6,-20.1,0
2.14e-07,25.4,-20.1,0
2.31e-08,38.6,-20.1,0
2.17e-08,38.2,-20.1,0
2.1e-07,25.5,-20.1,0
2.09e-07,25.1,-20.1,0
2.29e-08,38.5,-20.1,0
2.1e-07,25.3,-20.1,0
2.24e-08,37.9,-20.1,0
2.21e-08,38.6,-20.1,0
2.09e-07,25.4,-20.1,0
2.25e-08,38.0,-20.1,0
2.08e-07,25.2,-20.1,0
2.12e-07,25.5,-20.1,0
2.37e-08,38.6,-20.1,0
2.12e-07,25.4,-20.1,0
2.25e-08,38.5,-20.1,0
2.11e-07,25.4,-20.6,0
2.28e-08,38.6,-20.6,0
2.29e-07,25.4,-20.6,0
2.32e-08,38.6,-20.6,0
2.31e-08,38.6,-20.6,0
2.53e-07,25.2,-20.6,0
2.31e-08,38.6,-20.6,0
2.51e-07,24.9,-20.6,0
2.53e-07,25.1,-20.6,0
2.23e-08,38.5,-20.6,0
2.24e-08,38.6,-20.6,0
2.52e-07,25.3,-20.6,0
2.28e-08,38.5,-20.6,0
2.56e-07,25.0,-20.6,0
2.24e-08,38.5,-20.6,0
2.51e-07,25.3,-20.6,0
2.21e-08,38.6,-20.6,0
2.54e-07,25.0,-20.6,0
2.3e-08,38.6,-20.6,0
2.52e-07,25.1,-20.6,0
2.26e-08,38.5,-20.6,0
2.51e-07,25.0,-20.6,0
2.28e-08,38.6,-20.6,0
2.53e-07,25.3,-20.6,0
2.25e-08,38.4,-20.6,0
2.5e-07,25.2,-20.6,0
2.18e-08,38.5,-20.6,0
2.51e-07,25.1,-20.6,0
2.52e-07,25.0,-20.6,0
2.2e-08,38.6,-20.6,0
2.52e-07,25.1,-20.6,0
2.18e-08,38.6,-20.6,0
2.49e-07,25.2,-20.6,0
2.28e-08,38.6,-20.6,0
2.46e-07,25.3,-20.6,0
2.21e-08,38.6,-20.6,0
2.46e-07,25.1,-20.6,0
2.31e-08,38.6,-20.6,0
2.5e-07,25.2,-29.0,1
2.24e-08,38.6,-29.0,1
2.16e-08,38.6,-29.0,1
9.56e-05,25.3,-29.0,1
2.31e-08,38.5,-29.1,1
0.000150914,18.4,-29.1,1
0.000150673,18.1,-29.0,1
2.26e-08,38.5,-29.0,1
0.000150567,18.2,-29.0,1
2.11e-08,38.5,-29.0,1
2.16e-08,38.5,-29.0,1
0.000150819,18.2,-29.0,1
0.000150228,18.2,-29.0,1
2.29e-08,38.5,-29.0,1
0.000150561,18.4,-29.0,1
2.24e-08,38.5,-29.0,1
2.16e-08,38.6,-29.0,1
0.000150529,18.4,-29.0,1
2.12e-08,38.5,-29.1,1
0.000150573,18.3,-29.1,1
2.18e-08,38.6,-29.0,1
0.000150251,18.4,-29.0,1
0.000150467,18.2,-29.1,1
2.21e-08,38.5,-29.1,1
2.23e-08,38.6,-29.1,1
0.000150401,18.3,-29.1,1
0.00015062,18.2,-29.0,1
2.18e-08,38.6,-29.0,1
0.000150548,18.3,-29.1,1
2.19e-08,38.6,-29.1,1
2.13e-08,38.6,-29.0,1
0.00015075,18.3,-29.0,1
2.14e-08,38.6,-29.0,1
0.000150752,18.2,-29.0,1
2.26e-08,38.5,-29.1,1
0.000150627,18.3,-29.1,1
0.000150546,18.2,-21.1,0
2.19e-08,38.6,-21.1,0
0.000150459,18.3,-20.6,0
2.22e-08,38.6,-20.6,0
8.49e-06,22.6,-20.6,0
2.2e-08,38.6,-20.6,0
2.48e-07,25.0,-20.6,0
2.2e-08,38.6,-20.6,0
2.48e-07,25.1,-20.6,0
2.27e-08,38.6,-20.6,0
2.45e-07,25.0,-20.6,0
2.18e-08,38.6,-20.6,0
2.3e-08,38.6,-20.6,0
1.86e-07,25.4,-20.6,0
2.31e-08,38.6,-20.6,0
2.45e-07,25.2,-20.6,0
2.16e-08,38.5,-20.6,0
2.47e-07,25.1,-20.6,0
2.19e-08,38.6,-20.6,0
2.47e-07,25.2,-20.6,0
2.23e-08,38.5,-20.6,0
2.47e-07,25.3,-20.6,0
2.44e-07,25.3,-20.6,0
2.23e-08,36.7,-20.6,0
2.43e-07,25.1,-20.6,0
2.22e-08,38.6,-20.6,0
2.47e-07,25.2,-20.6,0
2.25e-08,38.6,-20.6,0
2.17e-08,38.6,-20.6,0
2.46e-07,25.3,-20.6,0
2.46e-07,25.4,-20.6,0
2.2e-08,38.5,-20.6,0
2.13e-08,38.6,-20.6,0
2.46e-07,25.2,-20.6,0
2.23e-08,38.6,-20.6,0
2.46e-07,25.3,-20.6,0
2.26e-08,38.6,-20.6,0
2.44e-07,25.4,-20.6,0
2.41e-07,25.4,-20.1,0
2.2e-08,38.6,-20.1,0
2.38e-07,25.2,-20.1,0
2.17e-08,38.5,-20.1,0
2.2e-08,38.5,-20.1,0
2.11e-07,25.4,-20.1,0
2.06e-07,25.5,-20.1,0
2.18e-08,38.6,-20.1,0
2.06e-07,25.5,-20.1,0
2.2e-08,38.5,-20.1,0
2.07e-07,25.5,-20.1,0
2.18e-08,37.8,-20.1,0
2.07e-07,25.3,-20.1,0
2.16e-08,38.6,-20.1,0
2.06e-07,25.4,-20.1,0
2.19e-08,38.6,-20.1,0
2.06e-07,25.4,-20.1,0
2.2e-08,38.6,-20.1,0
2.15e-08,38.5,-20.1,0
2.06e-07,25.5,-20.1,0
2.12e-08,38.5,-20.1,0
2.04e-07,25.2,-20.1,0
2.03e-07,25.6,-20.1,0
2.16e-08,38.6,-20.1,0
2.22e-08,38.6,-20.1,0
2.04e-07,25.2,-20.1,0
2.04e-07,25.4,-20.1,0
2.19e-08,38.6,-20.1,0
2.04e-07,25.4,-20.1,0
2.25e-08,38.5,-20.1,0
2.05e-07,25.6,-20.1,0
2.25e-08,38.6,-20.1,0
2.07e-07,25.5,-20.1,0
2.17e-08,38.5,-20.1,0
2.23e-08,38.6,-20.1,0
2.06e-07,25.7,-20.1,0
2.04e-07,25.5,-20.1,0
1.63e-08,38.6,-20.1,0
2.05e-07,25.3,-19.6,0
2.16e-08,38.6,-19.6,0
1.92e-07,25.5,-19.6,0
2.09e-08,38.6,-19.6,0
1.74e-07,25.6,-19.6,0
2.12e-08,38.6,-19.6,0
1.76e-07,25.7,-19.6,0
2.13e-08,38.6,-19.6,0
1.76e-07,25.8,-19.6,0
2.1e-08,38.5,-19.6,0
2.15e-08,38.6,-19.6,0
1.33e-07,25.5,-19.6,0
2.16e-08,38.6,-19.6,0
1.75e-07,25.6,-19.6,0
1.74e-07,25.5,-19.6,0
2.24e-08,38.6,-19.6,0
1.73e-07,25.7,-19.6,0
2.29e-08,38.5,-19.6,0
1.75e-07,25.8,-19.6,0
2.29e-08,38.6,-19.6,0
1.74e-07,25.6,-19.6,0
2.22e-08,38.6,-19.6,0
2.11e-08,38.5,-19.6,0
1.72e-07,25.7,-19.6,0
2.21e-08,38.6,-19.6,0
1.77e-07,25.6,-19.6,0
1.74e-07,25.7,-19.6,0
2.29e-08,38.6,-19.6,0
1.33e-07,25.6,-19.6,0
2.17e-08,38.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.77e-07,25.5,-19.6,0
2.2e-08,38.6,-19.6,0
1.77e-07,25.5,-19.6,0
2.08e-08,38.6,-19.6,0
1.76e-07,25.6,-19.6,0
1.75e-07,25.5,-19.6,0
2.13e-08,38.6,-19.6,0
2.04e-08,38.5,-19.2,0
1.75e-07,25.9,-19.2,0
2.14e-08,38.6,-19.2,0
1.62e-07,25.6,-19.2,0
2.08e-08,38.6,-19.2,0
1.52e-07,25.9,-19.2,0
2.12e-08,38.6,-19.2,0
1.55e-07,26.1,-19.2,0
2.14e-08,38.6,-19.2,0
1.55e-07,25.9,-19.2,0
2.13e-08,38.6,-19.2,0
1.54e-07,26.1,-19.2,0
1.53e-07,26.0,-19.2,0
2.11e-08,38.6,-19.2,0
1.54e-07,25.7,-19.2,0
2.08e-08,38.6,-19.2,0
1.53e-07,25.6,-19.2,0
2.05e-08,38.6,-19.2,0
1.55e-07,25.7,-19.2,0
2.04e-08,38.6,-19.2,0
2.11e-08,38.6,-19.2,0
1.53e-07,26.0,-19.2,0
1.53e-07,26.0,-19.2,0
2.19e-08,38.5,-19.2,0
1.55e-07,25.8,-19.2,0
2.09e-08,38.6,-19.2,0
1.54e-07,25.7,-19.2,0
2.07e-08,38.6,-19.2,0
1.53e-07,25.9,-19.2,0
2.1e-08,38.6,-19.2,0
1.55e-07,25.7,-19.2,0
2.14e-08,38.6,-19.2,0
2.12e-08,38.6,-19.2,0
1.58e-07,25.9,-19.2,0
2.1e-08,38.5,-19.2,0
1.57e-07,25.8,-19.2,0
1.57e-07,25.8,-28.8,0
2.17e-08,38.6,-28.8,0
2.1e-08,38.5,-29.1,0
1.56e-07,26.0,-29.1,0
2.14e-08,38.6,-29.0,1
0.000131457,18.3,-29.0,1
2.14e-08,38.6,-29.0,1
0.000150587,18.3,-29.0,1
0.000150457,18.3,-29.0,1
2.13e-08,38.6,-29.0,1
0.000150502,18.3,-29.0,1
2.09e-08,38.6,-29.0,1
0.000150403,18.3,-29.0,1
2.12e-08,38.6,-29.0,1
2.06e-08,38.6,-29.1,1
0.000149988,18.3,-29.1,1
2.14e-08,38.6,-29.1,1
0.000150165,18.3,-29.1,1
2.15e-08,38.6,-29.0,1
0.000150378,18.5,-29.0,1
2.1e-08,38.6,-29.0,1
0.000150632,18.3,-29.0,1
2.07e-08,38.6,-29.1,1
0.000150505,18.2,-29.1,1
2.15e-08,38.3,-29.1,1
0.000150285,18.3,-29.1,1
2.1e-08,38.5,-29.1,1
0.000150356,18.2,-29.1,1
0.000150473,18.2,-29.1,1
2.1e-08,38.6,-29.1,1
2.15e-08,38.6,-29.1,1
0.000150463,18.3,-29.1,1
0.000150367,18.3,-29.1,1
2.11e-08,38.5,-29.1,1
0.000150792,18.3,-29.1,1
2.04e-08,38.6,-29.1,1
0.000150243,18.3,-29.1,1
1.99e-08,38.6,-29.1,1
0.000150431,18.4,-29.1,1
2e-08,38.5,-20.1,1
0.000123572,18.3,-20.1,0
2.1e-08,38.6,-20.1,0
2.09e-07,25.5,-20.1,0
2.08e-08,38.6,-20.1,0
2.11e-07,25.4,-20.1,0
2e-08,38.6,-20.1,0
2.1e-07,25.3,-20.1,0
2.06e-08,38.6,-20.1,0
2.06e-07,25.5,-20.1,0
2.08e-08,38.6,-20.1,0
2.08e-07,25.4,-20.1,0
2.18e-08,38.6,-20.1,0
2.08e-07,25.4,-20.1,0
2.14e-08,38.6,-20.1,0
2.08e-07,25.4,-20.1,0
2.06e-08,38.6,-20.1,0
2.1e-07,25.6,-20.1,0
2.08e-08,38.6,-20.1,0
2.1e-07,25.4,-20.1,0
2.03e-08,38.6,-20.1,0
2.13e-07,25.4,-20.1,0
2.08e-08,38.6,-20.1,0
1.58e-07,25.4,-20.1,0
1.99e-08,38.5,-20.1,0
2.1e-07,25.4,-20.1,0
2.03e-08,38.6,-20.1,0
2.01e-08,38.6,-20.1,0
2.11e-07,25.3,-20.1,0
1.96e-08,38.6,-20.1,0
2.11e-07,25.4,-20.1,0
2.09e-07,25.3,-20.1,0
2.01e-08,38.6,-20.1,0
2.11e-07,25.5,-20.1,0
2.03e-08,38.5,-20.1,0
1.96e-08,38.6,-20.1,0
2.08e-07,25.5,-20.1,0
2e-08,38.6,-20.6,0
2.11e-07,25.5,-20.6,0
2.28e-07,25.5,-20.6,0
1.49e-08,38.6,-20.6,0
1.99e-08,38.6,-20.6,0
2.5e-07,25.3,-20.6,0
2.05e-08,38.5,-20.6,0
2.47e-07,25.1,-20.6,0
2.49e-07,25.1,-20.6,0
2e-08,38.6,-20.6,0
2.49e-07,25.1,-20.6,0
2.03e-08,38.6,-20.6,0
2.48e-07,25.1,-20.6,0
1.97e-08,38.6,-20.6,0
1.87e-07,25.2,-20.6,0
2.04e-08,38.5,-20.6,0
2.49e-07,25.1,-20.6,0
2.07e-08,38.6,-20.6,0
2.51e-07,25.2,-20.6,0
2.08e-08,38.6,-20.6,0
2.01e-08,38.5,-20.6,0
2.47e-07,25.0,-20.6,0
2.16e-08,38.6,-20.6,0
2.49e-07,25.1,-20.6,0
2.11e-08,38.6,-20.6,0
2.51e-07,25.2,-20.6,0
2.49e-07,25.3,-20.6,0
2.13e-08,38.6,-20.6,0
2.52e-07,25.0,-20.6,0
2.26e-08,38.5,-20.6,0
1.69e-08,38.6,-20.6,0
2.51e-07,25.2,-20.6,0
2.23e-08,38.5,-20.6,0
1.89e-07,25.2,-20.6,0
2.17e-08,38.6,-20.6,0
2.52e-07,25.0,-20.6,0
2.24e-08,38.6,-20.9,0
2.52e-07,25.1,-20.9,0
2.32e-08,38.5,-21.1,0
2.52e-07,25.0,-21.1,0
2.28e-08,38.5,-21.1,0
2.9e-07,24.9,-21.1,0
2.29e-08,38.6,-21.1,0
3.1e-07,25.0,-21.1,0
2.21e-08,38.6,-21.1,0
3.05e-07,24.8,-21.1,0
2.29e-08,38.5,-21.1,0
3.05e-07,24.7,-21.1,0
3.04e-07,24.8,-21.1,0
2.23e-08,38.5,-21.1,0
3.07e-07,24.9,-21.1,0
2.27e-08,38.6,-21.1,0
3.08e-07,25.0,-21.1,0
2.28e-08,38.6,-21.1,0
3.12e-07,24.8,-21.1,0
2.25e-08,38.6,-21.1,0
2.32e-08,38.6,-21.1,0
3.1e-07,24.7,-21.1,0
3.13e-07,25.0,-21.1,0
2.36e-08,38.6,-21.1,0
2.27e-08,38.6,-21.1,0
3.13e-07,24.9,-21.1,0
2.21e-08,38.6,-21.1,0
3.12e-07,24.9,-21.1,0
3.14e-07,24.8,-21.1,0
2.22e-08,38.6,-21.1,0
2.34e-08,38.6,-21.1,0
3.18e-07,25.0,-21.1,0
3.16e-07,24.9,-21.1,0
2.26e-08,38.6,-21.1,0
3.16e-07,24.8,-21.1,0
2.26e-08,38.5,-21.1,0
2.23e-08,38.5,-21.1,0
3.13e-07,24.7,-21.1,0
2.27e-08,38.6,-20.6,0
3.17e-07,24.8,-20.6,0
3.15e-07,24.8,-20.6,0
2.37e-08,38.5,-20.6,0
2.33e-08,38.6,-20.6,0
2.63e-07,25.0,-20.6,0
2.52e-08,38.6,-20.6,0
2.61e-07,25.1,-20.6,0
2.46e-08,38.5,-20.6,0
2.6e-07,25.1,-20.6,0
2.42e-08,38.6,-20.6,0
2.63e-07,25.1,-20.6,0
2.38e-08,38.6,-20.6,0
2.59e-07,25.0,-20.6,0
2.6e-07,25.0,-20.6,0
2.34e-08,38.6,-20.6,0
2.59e-07,25.2,-20.6,0
2.27e-08,38.6,-20.6,0
2.3e-08,38.6,-20.6,0
2.6e-07,24.9,-20.6,0
2.58e-07,25.2,-20.6,0
2.26e-08,38.6,-20.6,0
2.58e-07,25.2,-20.6,0
2.31e-08,38.6,-20.6,0
2.57e-07,25.1,-20.6,0
2.34e-08,38.6,-20.6,0
2.3e-08,38.5,-20.6,0
2.58e-07,25.3,-20.6,0
2.61e-07,25.0,-20.6,0
2.39e-08,38.6,-20.6,0
2.58e-07,24.8,-20.6,0
2.39e-08,38.5,-20.6,0
1.94e-07,25.1,-20.6,0
2.32e-08,38.5,-20.6,0
2.54e-07,25.0,-20.6,0
2.35e-08,38.5,-20.6,0
2.37e-08,38.6,-20.6,0
2.54e-07,25.2,-20.6,0
2.57e-07,25.1,-29.0,0
2.49e-08,38.5,-29.0,0
1.58e-05,25.3,-29.0,1
2.32e-08,38.5,-29.0,1
2.3e-08,38.6,-29.1,1
0.000151922,18.3,-29.1,1
0.000151339,18.2,-29.1,1
2.41e-08,38.5,-29.1,1
0.000151907,18.3,-29.0,1
2.32e-08,38.5,-29.0,1
0.000151792,18.3,-29.0,1
2.36e-08,38.6,-29.0,1
0.000151792,18.3,-29.0,1
2.38e-08,38.6,-29.0,1
2.36e-08,38.6,-29.1,1
0.000151762,18.3,-29.1,1
2.33e-08,38.6,-29.0,1
0.000151653,18.3,-29.0,1
2.31e-08,38.6,-29.0,1
0.000151828,18.3,-29.0,1
0.000151995,18.3,-29.0,1
2.29e-08,38.6,-29.0,1
2.27e-08,38.5,-29.0,1
0.000152376,18.3,-29.0,1
2.28e-08,38.5,-29.0,1
0.00015212,18.2,-29.0,1
0.000151452,18.3,-29.0,1
2.32e-08,38.6,-29.0,1
2.33e-08,38.6,-29.1,1
0.000151669,18.2,-29.1,1
0.000151803,18.2,-29.1,1
2.29e-08,38.6,-29.1,1
2.28e-08,38.4,-29.0,1
0.000151761,18.3,-29.0,1
0.000151546,18.2,-29.0,1
2.28e-08,38.6,-29.0,1
2.37e-08,38.6,-29.1,1
0.000151705,18.4,-29.1,1
2.3e-08,38.6,-19.6,0
0.000151777,18.3,-19.6,0
2.29e-08,38.6,-19.6,0
8.94e-05,19.1,-19.6,0
2.35e-08,38.6,-19.6,0
1.85e-07,25.8,-19.6,0
1.83e-07,25.6,-19.6,0
2.28e-08,38.5,-19.6,0
1.86e-07,25.7,-19.6,0
2.26e-08,38.5,-19.6,0
1.84e-07,25.4,-19.6,0
2.21e-08,38.5,-19.6,0
1.82e-07,25.6,-19.6,0
2.25e-08,38.5,-19.6,0
1.83e-07,25.6,-19.6,0
2.21e-08,38.5,-19.6,0
2.19e-08,38.6,-19.6,0
1.85e-07,25.2,-19.6,0
2.15e-08,38.6,-19.6,0
1.86e-07,25.6,-19.6,0
1.83e-07,25.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.84e-07,25.5,-19.6,0
2.17e-08,38.5,-19.6,0
1.84e-07,25.7,-19.6,0
2.18e-08,38.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.84e-07,25.6,-19.6,0
2.19e-08,38.6,-19.6,0
1.84e-07,25.8,-19.6,0
1.84e-07,26.0,-19.6,0
2.13e-08,38.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.82e-07,25.8,-19.6,0
1.81e-07,25.7,-19.6,0
2.25e-08,38.6,-19.6,0
1.84e-07,25.6,-19.2,0
2.35e-08,38.6,-19.2,0
1.84e-07,25.7,-19.2,0
2.28e-08,38.5,-19.2,0
2.16e-08,38.5,-19.2,0
1.64e-07,25.6,-19.2,0
2.25e-08,38.5,-19.2,0
1.64e-07,25.6,-19.2,0
2.26e-08,38.5,-19.2,0
1.63e-07,25.6,-19.2,0
1.61e-07,26.0,-19.2,0
2.26e-08,37.6,-19.2,0
1.61e-07,25.7,-19.2,0
2.27e-08,38.6,-19.2,0
2.23e-08,38.5,-19.2,0
1.61e-07,26.0,-19.2,0
2.18e-08,38.6,-19.2,0
1.63e-07,25.9,-19.2,0
1.63e-07,25.7,-19.2,0
2.25e-08,38.5,-19.2,0
2.26e-08,38.5,-19.2,0
1.61e-07,26.1,-19.2,0
2.3e-08,38.5,-19.2,0
1.6e-07,26.0,-19.2,0
2.23e-08,37.9,-19.2,0
1.63e-07,26.0,-19.2,0
1.61e-07,25.7,-19.2,0
2.27e-08,38.6,-19.2,0
1.63e-07,25.7,-19.2,0
2.18e-08,38.6,-19.2,0
1.62e-07,26.1,-19.2,0
2.31e-08,38.6,-19.2,0
1.61e-07,25.8,-19.2,0
2.27e-08,38.6,-19.2,0
2.14e-08,38.6,-19.2,0
1.64e-07,25.9,-19.2,0
2.17e-08,38.6,-19.2,0
1.63e-07,26.0,-19.2,0
2.22e-08,38.6,-19.6,0
1.59e-07,25.8,-19.6,0
2.18e-08,38.6,-19.6,0
1.6e-07,25.9,-19.6,0
2.22e-08,38.6,-19.6,0
1.84e-07,25.6,-19.6,0
2.22e-08,38.5,-19.6,0
1.84e-07,25.6,-19.6,0
1.82e-07,25.6,-19.6,0
2.22e-08,38.5,-19.6,0
1.85e-07,25.7,-19.6,0
2.28e-08,38.5,-19.6,0
1.84e-07,25.7,-19.6,0
2.28e-08,38.5,-19.6,0
2.19e-08,38.6,-19.6,0
1.88e-07,25.5,-19.6,0
1.83e-07,25.4,-19.6,0
2.23e-08,38.6,-19.6,0
1.84e-07,25.6,-19.6,0
2.17e-08,38.5,-19.6,0
1.84e-07,25.6,-19.6,0
2.17e-08,37.7,-19.6,0
2.19e-08,37.2,-19.6,0
1.83e-07,25.5,-19.6,0
1.84e-07,25.7,-19.6,0
2.16e-08,38.5,-19.6,0
2.19e-08,38.5,-19.6,0
1.85e-07,25.5,-19.6,0
1.84e-07,25.8,-19.6,0
2.15e-08,37.7,-19.6,0
1.84e-07,25.6,-19.6,0
2.17e-08,38.6,-19.6,0
2.22e-08,38.6,-19.6,0
1.84e-07,25.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.82e-07,25.5,-19.6,0
1.85e-07,25.5,-19.6,0
2.27e-08,37.7,-19.6,0
2.37e-08,38.6,-20.1,0
1.86e-07,25.6,-20.1,0
2.31e-08,38.5,-20.1,0
1.99e-07,25.3,-20.1,0
2.25e-08,37.0,-20.1,0
2.14e-07,25.7,-20.1,0
2.3e-08,38.5,-20.1,0
2.18e-07,25.1,-20.1,0
2.26e-08,38.6,-20.1,0
2.15e-07,25.4,-20.1,0
2.35e-08,38.6,-20.1,0
2.13e-07,25.4,-20.1,0
2.15e-07,25.4,-20.1,0
2.35e-08,38.6,-20.1,0
2.2e-08,38.6,-20.1,0
2.16e-07,25.1,-20.1,0
2.12e-07,25.3,-20.1,0
2.22e-08,38.6,-20.1,0
2.12e-07,25.5,-20.1,0
2.13e-08,38.5,-20.1,0
2.15e-08,38.6,-20.1,0
2.16e-07,25.4,-20.1,0
2.21e-08,38.6,-20.1,0
2.15e-07,25.3,-20.1,0
2.2e-08,38.6,-20.1,0
2.12e-07,25.2,-20.1,0
2.25e-08,38.6,-20.1,0
2.13e-07,25.2,-20.1,0
2.24e-08,38.5,-20.1,0
2.17e-07,25.4,-20.1,0
2.24e-08,38.5,-20.1,0
2.16e-07,25.2,-20.1,0
2.22e-08,38.6,-20.1,0
2.15e-07,25.4,-20.1,0
2.27e-08,38.6,-20.1,0
2.16e-07,25.3,-20.1,0
2.33e-08,38.6,-20.1,0
2.15e-07,25.5,-20.1,0
2.23e-08,38.6,-29.1,0
2.15e-07,25.5,-29.1,0
2.22e-08,38.6,-29.1,1
0.000101861,25.3,-29.1,1
0.000150875,18.3,-29.1,1
2.31e-08,38.5,-29.1,1
0.000150648,18.4,-29.1,1
2.31e-08,38.6,-29.1,1
0.000151104,18.3,-29.0,1
2.23e-08,38.6,-29.0,1
0.000150846,18.2,-29.0,1
