BER,OSNR,InputPower
0.003199695,27.4,-6.16
0.003220675,27.4,-6.16
0.002826638,26.6,-6.16
0.002812791,26.3,-6.16
0.003017037,27.0,-6.16
0.003195549,27.4,-6.15
0.003234463,27.8,-6.15
0.003553789,26.6,-6.38
0.003375,26.3,-6.38
0.003497893,26.3,-6.38
0.003661662,26.6,-6.38
0.003266779,26.3,-6.38
0.003561299,24.8,-6.38
0.003524238,26.3,-6.38
0.003384053,27.0,-6.37
0.003506764,26.6,-6.38
0.003592608,25.9,-6.38
0.003342264,26.3,-6.38
0.003378951,25.9,-6.38
0.004208635,25.5,-6.74
0.004116896,25.2,-6.73
0.004154453,25.9,-6.74
0.004416988,26.3,-6.74
0.003939218,25.2,-6.74
0.004355222,25.2,-6.74
0.004259852,25.9,-6.74
0.004257747,25.2,-6.76
0.003990627,25.2,-6.74
0.004274596,24.8,-6.74
0.004273629,25.2,-6.74
0.00429319,25.5,-6.74
0.004815978,25.2,-6.98
0.004666816,24.8,-6.98
0.004849506,25.9,-6.98
0.004806901,24.5,-6.98
0.005624882,24.2,-7.32
0.005599092,24.2,-7.32
0.005683392,23.8,-7.32
0.005298729,24.2,-7.32
0.005527004,23.8,-7.32
0.005273012,24.2,-7.32
0.005625173,24.8,-7.32
0.005547397,24.5,-7.32
0.00557319,24.5,-7.32
0.005699561,24.2,-7.32
0.00563333,24.2,-7.32
0.005642662,25.2,-7.31
0.005226657,24.5,-7.31
0.005341976,24.5,-7.32
0.005595823,24.2,-7.32
0.005464998,24.2,-7.31
0.005747573,24.2,-7.32
0.005939521,24.2,-7.49
0.006179059,23.5,-7.49
0.006537515,24.5,-7.64
0.006443135,23.5,-7.64
0.006195085,23.5,-7.64
0.00666555,24.2,-7.64
0.007033945,23.2,-7.75
0.001917506,29.1,-5.13
0.001790303,29.6,-5.13
0.001889904,29.1,-5.13
0.001834803,28.7,-5.12
0.00314859,25.9,-6.14
0.003069649,26.6,-6.14
0.003092643,27.0,-6.13
0.003844583,25.5,-6.52
0.003591876,25.9,-6.52
0.004053653,25.9,-6.64
0.004156098,25.2,-6.64
0.004180432,25.2,-6.72
0.00456403,25.2,-6.86
0.004269137,25.2,-6.86
0.004764698,24.8,-6.97
0.004859543,24.5,-6.96
0.005026311,24.8,-7.2
0.005037818,24.2,-7.22
0.004967387,24.5,-7.2
0.005319407,24.8,-7.2
0.005156276,25.2,-7.19
0.005249807,24.8,-7.2
0.005321032,24.2,-7.2
0.004998701,24.5,-7.2
0.005360621,24.5,-7.2
0.004885145,24.5,-7.2
0.005307703,24.2,-7.2
0.004939446,24.2,-7.2
0.00570704,23.5,-7.47
0.006201308,23.5,-7.47
0.005926882,23.2,-7.47
0.005878732,23.5,-7.48
0.005734841,23.8,-7.43
0.005691239,23.5,-7.48
0.006238853,23.8,-7.48
0.006033686,24.5,-7.47
0.006162601,24.5,-7.47
0.006124404,24.2,-7.47
0.005862278,23.5,-7.47
0.00702805,23.2,-7.74
0.00693862,23.2,-7.74
0.007271387,23.2,-7.84
0.007338127,23.2,-7.84
0.007479278,22.9,-7.84
0.00801027,22.6,-7.99
0.007401497,22.6,-8.02
0.00798388,22.6,-8.02
0.007486615,22.6,-8.02
0.00808797,22.9,-8.02
0.008772374,22.3,-8.2
0.008426987,22.6,-8.23
0.008679403,22.3,-8.2
0.008704343,22.6,-8.2
0.008707236,22.3,-8.2
0.00899541,22.1,-8.2
0.008764739,22.6,-8.2
0.008352806,22.3,-8.19
0.008981152,22.3,-8.26
0.008765846,22.1,-8.26
0.009031389,22.3,-8.29
0.008981325,22.3,-8.25
0.009074042,22.6,-8.21
0.009001592,22.3,-8.26
0.008919567,22.3,-8.25
0.009111957,22.3,-8.26
0.008085908,22.9,-8.03
0.00798656,22.9,-8.03
0.007999185,22.6,-8.02
0.008076619,22.6,-7.99
0.008167936,22.6,-8.02
0.008064114,23.2,-8.03
0.008030377,23.2,-8.02
0.007998908,22.6,-8.02
0.007985028,22.9,-8.01
0.007672824,22.6,-7.97
0.001822762,29.1,-5.13
0.001905424,28.7,-5.13
0.00162763,29.6,-5.12
0.001915279,30.1,-5.13
0.001699131,28.7,-5.12
0.001697404,29.6,-5.12
0.001885698,29.1,-5.12
0.001855815,28.7,-5.08
0.001749993,29.6,-5.08
0.001871402,29.6,-5.12
0.001710407,29.6,-5.12
0.001858695,29.1,-5.12
0.001828812,29.6,-5.12
0.001682642,29.1,-5.12
0.001715184,30.1,-5.12
0.001609559,29.6,-5.12
0.001918829,29.6,-5.12
0.001818269,28.7,-5.13
0.001659336,29.1,-5.12
0.001682642,29.6,-5.12
0.001715184,28.7,-5.13
0.003605661,0.0,-5.13
0.003690567,27.4,-5.13
0.002140622,28.7,-5.13
0.002206006,28.3,-5.13
0.00197219,28.3,-5.13
0.002033692,29.1,-5.14
0.001840408,29.1,-5.13
0.001996682,29.1,-5.13
0.001975927,29.6,-5.13
0.001870645,28.7,-5.13
0.002185967,28.7,-5.33
0.002145854,28.7,-5.33
0.002103005,28.7,-5.33
0.002105354,28.3,-5.33
0.002115595,28.7,-5.33
0.001979201,27.8,-5.33
0.001979954,29.1,-5.33
0.00216098,28.3,-5.34
0.001976067,28.3,-5.33
0.002012755,29.1,-5.34
0.002099888,29.6,-5.33
0.002019078,28.3,-5.34
0.002076987,29.6,-5.33
0.002100496,28.7,-5.33
0.002015762,28.7,-5.33
0.001964239,27.8,-5.33
0.002132157,28.7,-5.33
0.002148729,27.8,-5.34
0.00212061,28.3,-5.33
0.003142387,27.4,-6.14
0.003037861,26.6,-6.14
0.003206389,26.6,-6.14
0.003084104,27.0,-6.14
0.003185364,27.0,-6.09
0.00342599,25.5,-6.52
0.003597448,26.6,-6.52
0.003474752,25.9,-6.52
0.003539087,25.9,-6.52
0.003882309,25.5,-6.51
0.003885393,26.3,-6.52
0.00400705,25.2,-6.51
0.004024743,26.3,-6.49
0.003530681,26.3,-6.51
0.003508018,26.6,-6.51
0.003896248,25.9,-6.51
0.003643194,26.3,-6.51
0.004589746,24.2,-6.96
0.004855649,24.5,-6.96
0.005909324,23.8,-7.47
0.006582075,24.2,-7.74
0.006648291,23.8,-7.74
0.008177596,23.2,-8.02
0.008013204,22.6,-8.02
0.007543083,22.6,-8.03
0.001921312,29.1,-5.13
0.001755621,28.7,-5.13
0.001762768,29.1,-5.13
0.001906775,29.1,-5.13
0.001836272,28.7,-5.13
0.001917416,29.6,-5.14
0.001839432,29.6,-5.14
0.00189043,28.7,-5.13
0.001862665,29.6,-5.14
0.002019085,29.6,-5.13
0.001655546,29.1,-5.14
0.001875425,30.1,-5.14
0.002014391,29.1,-5.14
0.00194624,28.3,-5.13
0.001857155,30.1,-5.14
0.001894197,29.6,-5.14
0.001944705,30.5,-5.13
0.001857502,27.8,-5.13
0.00189734,29.6,-5.14
0.001664317,28.7,-5.13
0.001925028,28.7,-5.13
0.001708217,28.7,-5.13
0.00172362,30.5,-5.13
0.001901143,29.1,-5.13
0.001817847,30.1,-5.12
0.002001021,29.1,-5.12
0.001981954,29.1,-5.12
0.001698121,29.1,-5.13
0.00313912,27.0,-6.14
0.003270899,26.6,-6.31
0.003489689,26.6,-6.32
0.003250341,26.3,-6.31
0.003771387,26.6,-6.43
0.003798907,25.9,-6.43
0.003704261,25.9,-6.42
0.003753891,25.9,-6.43
0.003722887,26.3,-6.43
0.003773451,26.3,-6.43
0.003500154,26.3,-6.43
0.003301021,26.3,-6.43
0.003964758,25.5,-6.72
0.003970287,24.8,-6.72
0.003940477,24.8,-6.73
0.004566822,25.9,-6.96
0.004712307,25.2,-6.97
0.005490607,24.5,-7.22
0.005325098,24.5,-7.22
0.005157358,23.8,-7.2
0.005527302,24.5,-7.22
0.005407364,24.5,-7.22
0.005336707,24.2,-7.2
0.005401778,24.5,-7.22
0.006150314,23.5,-7.43
0.006064733,24.2,-7.47
0.006162615,23.5,-7.48
0.006286227,23.5,-7.47
0.006623336,24.2,-7.74
0.007009549,23.5,-7.75
0.006799727,23.2,-7.75
0.007635344,23.5,-8.02
0.008193172,22.9,-8.03
0.008140759,22.6,-8.03
0.008291263,22.6,-8.02
0.008129788,22.6,-8.03
0.007671656,22.9,-8.02
0.007599255,22.6,-8.03
0.007632892,22.6,-8.02
0.008266632,22.3,-8.03
0.007538815,22.6,-8.03
0.008141209,22.6,-8.03
0.008230413,22.9,-8.2
0.008629963,22.1,-8.08
0.008836218,22.1,-8.32
0.009311347,22.1,-8.33
0.00930048,22.1,-8.32
0.001740479,29.1,-5.12
0.001848905,29.6,-5.12
0.001749691,29.1,-5.12
0.001811248,29.1,-5.12
0.001842356,29.1,-5.12
0.00179754,29.6,-5.12
0.001624917,29.1,-5.12
0.001612724,29.1,-5.12
0.001917042,29.1,-5.12
0.002976776,26.6,-6.12
0.003296665,27.0,-6.13
0.003321189,27.8,-6.13
0.003198555,26.6,-6.31
0.003257989,26.6,-6.31
0.003646409,25.9,-6.43
0.003790081,25.9,-6.42
0.003570603,26.3,-6.43
0.003843386,25.5,-6.43
0.003408908,27.0,-6.43
0.003879598,25.5,-6.47
0.003883953,25.9,-6.43
0.003776222,26.3,-6.43
0.00386567,25.5,-6.51
0.003608261,25.2,-6.51
0.003818904,25.9,-6.51
0.004244169,25.2,-6.73
0.003975644,25.5,-6.72
0.003930639,25.2,-6.72
0.004798927,25.9,-6.96
0.00481161,24.8,-6.96
0.004468261,24.5,-6.96
0.00455818,24.8,-6.96
0.004732619,24.5,-6.96
0.005435324,24.5,-7.2
0.00551825,24.8,-7.2
0.00550541,24.5,-7.2
0.005522135,24.2,-7.2
0.005112228,25.2,-7.24
0.00559754,24.5,-7.19
0.005243332,24.5,-7.19
0.005159885,24.2,-7.19
0.006244096,23.5,-7.45
0.006194646,24.2,-7.45
0.006269141,23.5,-7.45
0.006332965,24.2,-7.47
0.006120713,23.8,-7.45
0.006173662,23.5,-7.47
0.005751145,23.2,-7.45
0.005875702,23.8,-7.47
0.006248948,23.5,-7.47
0.005833056,23.8,-7.47
0.006127246,23.8,-7.47
0.005951509,23.8,-7.45
0.007090855,23.2,-7.74
0.006953589,23.2,-7.74
0.007155567,23.2,-7.75
0.007055693,24.2,-7.75
0.006760803,23.5,-7.75
0.007034393,23.5,-7.75
0.006607363,22.9,-7.67
0.007151411,23.8,-7.74
0.006592568,22.9,-7.75
0.006676047,23.8,-7.74
0.007188376,23.5,-7.74
0.007267167,23.2,-7.75
0.007162318,23.2,-7.75
0.007209254,22.9,-7.75
0.00725619,23.2,-7.75
0.007303126,22.9,-7.75
0.008133307,0.0,-6.99
0.005714163,24.5,-6.99
0.005603634,24.5,-6.99
0.004961465,24.5,-6.99
0.005034387,24.8,-6.98
0.006716392,23.8,-7.5
0.001650768,28.3,-5.14
0.00168924,30.5,-5.14
0.001843961,29.6,-5.16
0.001947495,28.7,-5.14
0.001960043,30.1,-5.14
0.001862214,29.6,-5.13
0.001816803,29.6,-5.14
0.001960119,29.6,-5.14
0.001879148,29.6,-5.14
0.001921103,28.3,-5.14
0.001755918,28.7,-5.14
0.001723766,29.6,-5.11
0.001878131,28.7,-5.14
0.001963212,27.8,-5.14
0.002396159,28.7,-5.57
0.002160215,28.3,-5.56
0.002416915,28.7,-5.56
0.002438661,28.3,-5.56
0.002066298,27.0,-5.56
0.002191418,27.8,-5.56
0.002271599,27.8,-5.56
0.002441224,28.7,-5.56
0.002829654,27.0,-5.83
0.00277131,28.3,-5.84
0.002843837,27.0,-5.84
0.002466466,27.0,-5.83
0.002683834,27.4,-5.83
0.002564796,27.8,-5.83
0.00272553,27.8,-5.84
0.002536497,27.4,-5.83
0.003245672,26.3,-6.12
0.003273748,25.5,-6.15
0.002908295,26.6,-6.15
0.003022102,26.3,-6.15
0.002988897,27.0,-6.15
0.003307533,26.6,-6.15
0.002960194,26.6,-6.16
0.00300864,27.0,-6.16
0.003249453,26.3,-6.15
0.003031832,26.6,-6.16
0.00317538,26.6,-6.16
0.002896737,26.6,-6.16
0.003112538,27.4,-6.15
0.003146801,25.9,-6.15
0.004015789,25.2,-6.53
0.003867541,25.5,-6.54
0.003914374,25.5,-6.54
0.003954824,26.3,-6.54
0.003570832,25.5,-6.54
0.003944179,25.5,-6.53
0.003880268,25.9,-6.54
0.003724125,26.3,-6.54
0.003656347,25.5,-6.53
0.004029152,26.3,-6.53
0.00401923,25.5,-6.53
0.003986585,25.5,-6.54
0.003865453,26.6,-6.54
0.004006625,25.9,-6.53
0.003658098,25.9,-6.53
0.003789514,25.5,-6.53
0.003933474,25.9,-6.53
0.004843362,24.8,-6.98
0.004639423,24.8,-6.98
0.004434079,25.2,-6.98
0.004845476,24.5,-6.99
0.005009179,24.8,-6.98
0.00493024,24.8,-6.98
0.004671403,25.2,-6.98
0.00491606,24.8,-6.99
0.006428859,24.8,-7.5
0.006267386,23.8,-7.49
0.006025263,23.8,-7.5
0.00739427,22.9,-7.77
0.006738824,23.2,-7.77
0.007350545,22.9,-7.77
0.001757222,29.6,-5.14
0.00191083,29.1,-5.13
0.002015051,29.1,-5.14
0.001990024,29.6,-5.14
0.001816399,29.6,-5.13
0.00195927,29.1,-5.14
0.002055521,29.6,-5.13
0.001880725,29.6,-5.13
0.001943534,29.1,-5.13
0.001899958,28.3,-5.13
0.001885847,29.6,-5.13
0.001862147,29.6,-5.13
0.001835902,30.1,-5.12
0.001707144,29.6,-5.13
0.001942026,30.1,-5.13
0.001921671,28.3,-5.13
0.001663369,28.7,-5.14
0.001981457,29.6,-5.13
0.001746186,29.6,-5.13
0.002381204,27.8,-5.56
0.00244824,28.3,-5.56
0.002057149,27.8,-5.55
0.00268947,28.3,-5.82
0.002858186,27.8,-5.83
0.002495175,27.4,-5.83
0.002856465,27.4,-5.83
0.002496638,28.7,-5.83
0.002800691,27.8,-5.83
0.002495519,27.0,-5.83
0.002680539,27.8,-5.84
0.002834928,27.4,-5.84
0.002807299,27.8,-5.83
0.002728972,27.4,-5.83
0.003991049,25.9,-6.54
0.003656561,25.2,-6.53
0.003698386,25.9,-6.53
0.003714944,25.9,-6.54
0.004834104,25.2,-6.98
0.004868845,25.5,-6.98
0.004832315,25.2,-6.98
0.006400937,24.2,-7.5
0.006382108,23.8,-7.5
0.005812769,24.2,-7.49
0.00391579,23.5,-6.54
0.004097945,25.9,-6.53
0.003274763,25.2,-6.15
0.0032375,27.0,-6.15
0.003366302,26.3,-6.15
0.00253728,28.3,-5.56
0.002371555,28.7,-5.56
0.002318068,27.4,-5.55
0.002517681,27.4,-5.55
0.002317716,28.3,-5.55
0.003278937,26.3,-6.14
0.00321835,27.4,-6.1
0.00309595,26.6,-6.15
0.003176601,26.6,-6.14
0.002935613,26.6,-6.14
0.00316673,26.3,-6.15
0.003189668,27.0,-6.14
0.003235565,26.3,-6.14
0.002910115,27.4,-6.15
0.003709895,25.9,-6.53
0.003867525,25.2,-6.52
0.004964807,24.8,-6.98
0.004909358,24.5,-6.98
0.004871585,25.5,-6.98
0.006298384,23.5,-7.49
0.006307693,23.8,-7.49
0.007177684,23.8,-7.77
0.007131041,22.9,-7.77
0.007244505,23.8,-7.77
0.006706809,23.2,-7.77
0.007137039,23.2,-7.77
0.007111578,23.2,-7.77
0.003188544,26.6,-6.14
0.003322657,27.0,-6.14
0.003114475,27.4,-6.14
0.004650341,25.5,-6.98
0.004816674,25.2,-6.98
0.004839855,24.5,-6.97
0.004894851,25.2,-6.97
0.004985933,24.8,-6.97
0.004945344,25.2,-6.97
0.004563118,25.5,-6.97
0.004626922,24.8,-6.97
0.005082985,24.8,-6.97
0.006409857,23.2,-7.49
0.006334734,24.2,-7.49
0.006374282,23.8,-7.49
0.006124145,23.5,-7.44
0.006246943,24.2,-7.49
0.006357485,23.8,-7.49
0.005797812,23.2,-7.49
0.006229604,23.8,-7.48
0.006295572,23.2,-7.48
0.006296644,23.8,-7.48
0.006241045,24.2,-7.49
0.005952515,23.5,-7.49
0.006409632,23.2,-7.49
0.006181027,23.5,-7.49
0.006281393,23.5,-7.48
0.006334325,23.5,-7.49
0.005860151,23.8,-7.49
0.005940771,23.8,-7.49
0.006385295,23.5,-7.49
0.006485592,22.9,-7.65
0.006804078,23.8,-7.64
0.006814939,23.2,-7.64
0.006902966,23.2,-7.65
0.006961399,22.9,-7.65
0.006782012,23.2,-7.76
0.007143949,24.2,-7.77
0.007189446,23.2,-7.76
0.007239325,23.8,-7.76
0.007278367,23.2,-7.75
0.006839664,22.6,-7.72
0.006673421,22.9,-7.76
0.007185429,22.9,-7.76
0.007216502,23.5,-7.76
0.007134059,23.2,-7.76
0.007096989,23.2,-7.76
0.006880665,22.9,-7.76
0.006644952,22.9,-7.76
0.007287581,23.2,-7.76
0.008061548,22.9,-8.04
0.008107367,22.9,-8.04
0.008148021,22.6,-8.04
0.008359579,22.6,-8.03
0.007845672,22.9,-8.04
0.008210851,22.9,-8.04
0.008342304,22.9,-8.03
0.008112161,22.3,-8.03
0.007833702,22.9,-8.03
0.008181096,22.9,-8.03
0.008000206,22.3,-8.04
0.007585913,22.6,-8.03
0.007982911,22.6,-7.99
0.00799066,22.9,-7.97
0.008119138,22.6,-7.99
0.008896551,22.3,-8.21
0.008973256,22.1,-8.21
0.009023725,22.6,-8.21
0.009117616,22.6,-8.21
0.00841307,22.1,-8.21
0.008827758,22.3,-8.21
0.008896375,22.1,-8.22
0.008423659,22.6,-8.22
0.008655456,22.6,-8.21
0.008263653,22.9,-8.04
0.002332173,28.7,-5.56
0.002257555,28.7,-5.55
0.002554132,28.3,-5.55
0.002413275,28.7,-5.55
0.002183976,28.3,-5.55
0.002463627,28.3,-5.55
0.002173784,28.7,-5.55
0.00234577,28.3,-5.55
0.002432916,29.1,-5.55
0.002171099,27.8,-5.55
0.002340265,27.8,-5.55
0.002259331,28.3,-5.53
0.002339809,27.4,-5.55
0.002406315,27.8,-5.68
0.00253872,27.0,-5.68
0.002484924,27.4,-5.68
0.00254244,28.7,-5.68
0.002336277,27.8,-5.7
0.002513335,27.8,-5.7
0.002741323,27.0,-5.82
0.002559546,27.4,-5.82
0.002724621,27.4,-5.82
0.002765515,27.0,-5.82
0.002593895,27.8,-5.82
0.002759421,27.4,-5.82
0.002615532,27.4,-5.97
0.002868097,27.4,-5.97
0.003039047,26.6,-5.97
0.003032104,26.6,-5.97
0.002969126,26.6,-5.97
0.002867336,27.0,-5.97
0.002955416,27.4,-5.97
0.002862996,27.8,-5.97
0.002707507,27.4,-5.97
0.002865945,27.4,-5.97
0.00286336,27.4,-5.99
0.002860775,27.4,-5.97
0.00285819,27.4,-5.99
0.004549804,0.0,-5.83
0.003065177,26.3,-5.82
0.003252484,26.3,-5.83
0.003053603,26.6,-5.97
0.003021039,26.6,-5.97
0.0030146,26.6,-5.97
0.003433983,26.6,-6.14
0.003362304,26.3,-6.14
0.002995082,26.6,-6.14
0.003528036,26.3,-6.33
0.003378475,25.9,-6.33
0.003234805,26.3,-6.33
0.00409303,26.3,-6.52
0.003896846,24.8,-6.52
0.004185175,25.5,-6.74
0.00424183,25.5,-6.74
0.004198657,25.2,-6.74
0.004314319,25.5,-6.74
0.004947695,24.5,-6.97
0.004932572,25.2,-6.97
0.005572963,24.8,-7.22
0.005420204,24.5,-7.23
0.005787266,24.8,-7.49
0.006252224,23.5,-7.48
0.006243291,23.5,-7.49
0.007200169,23.2,-7.7
0.006683581,23.5,-7.7
0.007213309,22.9,-7.88
0.007964613,23.2,-7.97
0.007620763,23.2,-7.99
0.007944331,22.9,-7.97
0.00635218,23.8,-7.48
0.006274546,23.8,-7.48
0.00622691,23.8,-7.48
0.005987146,23.8,-7.49
0.00629241,23.8,-7.49
0.006218262,24.2,-7.49
0.002841587,28.3,-5.82
0.002659527,27.4,-5.82
0.002787707,27.4,-5.81
0.002494341,26.6,-5.82
0.0028413,28.3,-5.82
0.002923242,27.4,-5.82
0.002678673,27.8,-5.82
0.002489351,28.7,-5.81
0.002635842,27.0,-5.81
0.002542445,27.0,-5.82
0.002611923,27.0,-5.81
0.002538136,27.4,-5.81
0.002466756,27.8,-5.81
0.002750678,28.3,-5.81
0.002507188,28.7,-5.81
0.00278828,27.0,-5.81
0.00275717,27.8,-5.82
0.002766634,26.3,-5.82
0.002419389,27.0,-5.82
0.002764293,27.4,-5.82
0.002716269,27.0,-5.82
0.002652688,27.8,-5.82
0.002633626,27.4,-5.81
0.002980457,27.4,-6.14
0.003317771,27.4,-6.13
0.003040539,27.0,-6.13
0.003122291,26.3,-6.14
0.003181847,27.4,-6.13
0.002976866,26.6,-6.14
0.003371845,27.0,-6.13
0.002936664,26.6,-6.13
0.003376553,27.4,-6.13
0.003299154,27.4,-6.13
0.002932105,26.3,-6.13
0.002905231,27.0,-6.13
0.002967086,27.0,-6.13
0.003213632,26.6,-6.13
0.003306232,27.0,-6.13
0.003330419,26.6,-6.13
0.003131555,27.0,-6.14
0.003275929,26.6,-6.13
0.004946576,24.8,-6.97
0.004963436,25.5,-6.97
0.005061992,24.8,-6.97
0.005639211,24.5,-7.22
0.005176657,24.5,-7.22
0.005648962,24.2,-7.22
0.005520301,24.5,-7.2
0.005593352,24.2,-7.22
0.005144447,24.8,-7.22
0.005526585,24.2,-7.22
0.00553828,23.8,-7.22
0.005647098,24.5,-7.22
0.006325601,23.8,-7.48
0.006282439,23.5,-7.48
0.005856458,23.5,-7.47
0.005971402,25.2,-7.48
0.006797521,22.9,-7.75
0.00683885,23.2,-7.75
0.007147485,22.9,-7.75
0.007262855,23.2,-7.75
0.006599264,22.9,-7.74
0.007159817,23.2,-7.75
0.006915163,22.9,-7.75
0.007905759,22.6,-7.97
0.00808412,22.9,-7.97
0.007978588,22.9,-7.97
0.007644827,23.2,-7.96
0.007410454,22.9,-7.97
0.00787613,22.6,-7.97
0.0078397,22.9,-7.97
0.007493099,23.5,-7.97
0.007904552,22.9,-7.97
0.007456848,22.6,-7.97
0.008829699,22.6,-8.2
0.003002201,24.8,-6.96
0.004614984,24.5,-6.96
0.00454751,25.2,-6.96
0.004729778,24.5,-6.96
0.003891238,24.8,-6.96
0.004922178,24.8,-6.96
0.005029526,25.2,-6.96
0.004827697,24.8,-6.96
0.005020283,24.2,-6.96
0.00500517,24.5,-6.96
0.004658496,24.5,-6.96
0.004558045,24.5,-6.96
0.004728533,24.5,-6.97
0.004737953,25.2,-6.96
0.005032939,24.5,-6.97
0.00529738,24.5,-7.1
0.004957432,24.2,-7.1
0.005261858,24.5,-7.1
0.005099011,24.5,-7.1
0.004820528,24.8,-7.1
0.00516224,24.5,-7.1
0.00488208,23.8,-7.11
0.00521471,24.2,-7.11
0.005830947,24.2,-7.26
0.005760945,24.2,-7.26
0.005317712,24.2,-7.26
0.005691216,24.2,-7.26
0.005333542,23.5,-7.26
0.005549206,24.2,-7.26
0.005239873,24.5,-7.26
0.00581284,23.8,-7.25
0.005265294,23.8,-7.26
0.005504392,24.2,-7.42
0.006021699,24.2,-7.42
0.006171443,24.2,-7.42
0.005989874,23.8,-7.41
0.006137978,24.5,-7.42
0.005778117,23.2,-7.42
0.00619839,23.8,-7.42
0.006021122,24.5,-7.42
0.006137446,23.5,-7.42
0.00616628,24.2,-7.42
0.006277032,23.8,-7.42
0.005832195,24.5,-7.42
0.005701687,23.8,-7.42
0.006194704,23.5,-7.42
0.00629124,22.9,-7.63
0.006815666,23.2,-7.64
0.006785724,23.5,-7.63
0.006745781,23.5,-7.63
0.00680955,23.8,-7.63
0.006722669,23.2,-7.64
0.006704383,22.9,-7.63
0.007516687,23.2,-7.8
0.007477581,23.2,-7.81
0.007305378,22.6,-7.8
0.007263424,23.5,-7.8
0.007291649,22.9,-7.81
0.007005916,23.2,-7.8
0.007380649,23.2,-7.81
0.007390423,22.9,-7.81
0.007336813,23.2,-7.81
0.007948024,22.6,-7.96
0.007805538,22.9,-7.96
0.007971256,22.6,-7.97
0.007568655,22.3,-7.96
0.007491557,22.3,-7.97
0.007502202,22.9,-7.97
0.008164586,22.9,-7.97
0.007960909,22.9,-7.97
0.007995999,23.2,-7.97
0.008148235,22.6,-7.97
0.007478767,22.9,-7.97
0.007962009,22.6,-7.97
0.008817088,22.3,-8.21
0.001870364,29.1,-5.12
0.001684714,29.6,-5.12
0.001869753,29.6,-5.12
0.001830273,29.1,-5.12
0.001841949,29.6,-5.12
0.0018991,28.3,-5.12
0.001789209,28.7,-5.12
0.001659263,28.3,-5.12
0.001824373,28.7,-5.12
0.00191421,29.1,-5.12
0.001897601,29.6,-5.12
0.001755149,29.1,-5.12
0.001982593,29.1,-5.12
0.001888793,29.1,-5.12
0.001806954,30.1,-5.12
0.001640284,28.7,-5.12
0.00194409,29.1,-5.12
0.001814646,29.6,-5.12
0.001865565,28.7,-5.12
0.001717155,29.6,-5.12
0.001942021,29.6,-5.12
0.001854645,29.6,-5.12
0.001912133,29.1,-5.12
0.001666693,29.1,-5.12
0.001921011,29.1,-5.13
0.001872083,29.1,-5.13
0.001892026,29.6,-5.12
0.002981373,26.3,-6.14
0.003019758,27.0,-6.14
0.003226539,27.0,-6.13
0.003989982,26.3,-6.52
0.003979986,25.9,-6.52
0.003901015,25.9,-6.51
0.003758931,25.9,-6.51
0.003830438,25.9,-6.51
0.003962143,26.3,-6.52
0.003438872,25.9,-6.51
0.003601364,26.6,-6.51
0.003637492,26.3,-6.52
0.003573987,26.3,-6.51
0.003764405,25.5,-6.51
0.003930118,26.3,-6.51
0.003543057,25.5,-6.51
0.004284281,25.5,-6.71
0.004241637,25.2,-6.72
0.004243352,25.9,-6.72
0.003903126,25.2,-6.72
0.004395043,25.5,-6.72
0.004319553,24.8,-6.72
0.004306813,25.2,-6.72
0.004960997,24.5,-6.96
0.004747395,24.8,-6.96
0.004901688,24.5,-6.96
0.005502947,24.8,-7.2
0.005123171,24.5,-7.19
0.005244104,24.5,-7.2
0.00551175,24.2,-7.2
0.00520217,24.5,-7.2
0.005206724,23.8,-7.2
0.005230225,24.2,-7.2
0.00606745,23.8,-7.47
0.006309587,24.2,-7.47
0.00640028,23.5,-7.47
0.006137393,23.5,-7.47
0.006150128,24.2,-7.47
0.006181493,23.5,-7.47
0.006396543,23.2,-7.48
0.006288954,23.8,-7.47
0.006962812,23.5,-7.75
0.007079545,23.2,-7.75
0.00718951,23.8,-7.74
0.007282959,22.9,-7.74
0.007270633,23.5,-7.75
0.007012992,23.5,-7.75
0.007225449,23.2,-7.74
0.001972805,28.7,-5.12
0.001926339,29.6,-5.12
0.001903601,29.6,-5.12
0.001932238,29.1,-5.12
0.001964618,29.1,-5.12
0.001834366,29.1,-5.12
0.00195399,28.7,-5.12
0.001754461,30.1,-5.12
0.001846197,29.6,-5.12
0.001965389,29.1,-5.12
0.001721915,28.3,-5.12
0.001935465,29.6,-5.12
0.001956599,29.1,-5.12
0.00186876,28.7,-5.12
0.001693681,29.6,-5.12
0.001709693,29.6,-5.12
0.001843576,29.1,-5.12
0.001945912,29.6,-5.12
0.00233857,27.8,-5.52
0.002441289,28.3,-5.52
0.0024097,28.7,-5.53
0.002440719,28.3,-5.53
0.002406773,29.1,-5.53
0.0020673,29.1,-5.53
0.003240315,26.6,-6.13
0.003270829,26.3,-6.13
0.003254541,27.0,-6.12
0.00302603,26.3,-6.13
0.003231272,26.3,-6.13
0.003412712,26.3,-6.13
0.003281833,26.3,-6.13
0.003476102,25.9,-6.31
0.003620316,26.3,-6.31
0.003595171,27.0,-6.31
0.003543564,26.3,-6.31
0.003174169,25.9,-6.31
0.003644764,25.2,-6.51
0.003615397,26.3,-6.51
0.003937448,25.5,-6.51
0.003867454,25.9,-6.51
0.003631446,25.5,-6.51
0.003554955,25.9,-6.51
0.004947427,25.2,-6.96
0.00495987,24.8,-6.96
0.00488571,24.8,-6.96
0.004815536,24.5,-6.96
0.004759957,24.8,-6.96
0.005667649,24.5,-7.2
